일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,상장시가총액
"2015/11/05","2049.41","-3.36","-0.16","2049.30","2050.44","2039.93","349079062","4024587825022","1296940923055059"
"2015/11/04","2052.77","4.37","0.21","2053.51","2056.12","2042.38","545085667","4953164247290","1299093722169976"
"2015/11/03","2048.40","13.16","0.65","2042.60","2053.24","2040.75","591736827","5797181612223","1296486161377362"
"2015/11/02","2035.24","5.77","0.28","2033.15","2036.05","2028.20","366381617","4771552982997","1288909458446622"
"2015/10/30","2029.47","-4.69","-0.23","2034.78","2038.56","2027.80","380671266","6187956332870","1284928131690294"
"2015/10/29","2034.16","-8.35","-0.41","2050.97","2064.72","2032.56","481349243","6261445043644","1284194609062529"
"2015/10/28","2042.51","-2.14","-0.10","2045.67","2045.67","2032.39","402200914","5094460044093","1288005913691451"
"2015/10/27","2044.65","-3.43","-0.17","2043.52","2045.81","2036.22","449155494","4095908956983","1288864110268077"
"2015/10/26","2048.08","7.68","0.38","2049.41","2049.60","2039.97","459949575","4343327574909","1291107717976989"
"2015/10/23","2040.40","17.40","0.86","2043.67","2054.82","2036.92","648998708","5384800639162","1286286063749395"
"2015/10/22","2023.00","-19.98","-0.98","2040.43","2042.57","2019.53","695813816","5951986057578","1275462393230551"
"2015/10/21","2042.98","3.62","0.18","2039.25","2053.95","2035.59","668945026","5438630631436","1287677503243152"
"2015/10/20","2039.36","9.09","0.45","2031.50","2040.24","2026.67","958059647","4787760271485","1280746438937496"
"2015/10/19","2030.27","0.01","0.00","2032.36","2036.30","2022.25","726843318","4283441300644","1275173624103791"
"2015/10/16","2030.26","-3.01","-0.15","2037.98","2038.06","2025.19","550798453","5350547857339","1275140481435951"
"2015/10/15","2033.27","23.72","1.18","2008.29","2035.80","2007.46","498901048","4655277804270","1277356777651112"
"2015/10/14","2009.55","-9.50","-0.47","2014.47","2016.14","2002.63","644802674","5031596974671","1262498317169538"
"2015/10/13","2019.05","-2.58","-0.13","2021.20","2024.50","2010.16","604995750","5193984856704","1267759091752846"
"2015/10/12","2021.63","2.10","0.10","2022.33","2030.92","2015.43","635085232","6219312327429","1269227362705120"
"2015/10/08","2019.53","13.69","0.68","2016.36","2020.19","1998.66","700992876","6259807949382","1268109506486537"
"2015/10/07","2005.84","15.19","0.76","1995.87","2006.24","1994.55","761719786","6195452768936","1259986162584652"
"2015/10/06","1990.65","12.40","0.63","1996.29","1998.02","1985.17","661635578","5633449531357","1249178502262606"
"2015/10/05","1978.25","8.57","0.44","1981.60","1994.65","1975.55","545633860","4651117839013","1241237367010530"
"2015/10/02","1969.68","-9.64","-0.49","1979.41","1985.57","1969.68","1030976530","5277113039363","1236240729175135"
"2015/10/01","1979.32","16.51","0.84","1963.55","1986.01","1958.63","678977861","5229855834979","1240669927979100"
"2015/09/30","1962.81","19.96","1.03","1915.46","1962.84","1915.04","546992431","5655560201052","1230579424326713"
"2015/09/25","1942.85","-4.25","-0.22","1948.30","1951.94","1932.49","796574378","4311736827847","1217368815290916"
"2015/09/24","1947.10","2.46","0.13","1956.94","1958.73","1944.31","921264926","5080728317365","1220294716902764"
"2015/09/23","1944.64","-37.42","-1.89","1960.33","1968.16","1944.51","856989393","5433915651019","1218891581268566"
"2015/09/22","1982.06","17.38","0.88","1973.54","1983.99","1966.05","696371718","4534814882106","1242197296504072"
"2015/09/21","1964.68","-31.27","-1.57","1973.24","1980.80","1960.11","376423194","3858231759393","1230985523619923"
"2015/09/18","1995.95","19.46","0.98","1978.39","1996.47","1964.12","523798281","6807801237254","1250560937014734"
"2015/09/17","1976.49","1.04","0.05","1989.07","1989.07","1972.93","510173389","5676960364646","1238718462467968"
"2015/09/16","1975.45","37.89","1.96","1949.49","1978.68","1949.15","584757709","5959319446529","1238163362826584"
"2015/09/15","1937.56","6.10","0.32","1930.44","1938.90","1927.62","390824275","4067672524483","1214290195711762"
"2015/09/14","1931.46","-9.91","-0.51","1947.65","1948.02","1921.45","362914688","4136992048231","1209580982152140"
"2015/09/11","1941.37","-20.74","-1.06","1942.88","1951.26","1939.73","503010437","4679790476918","1215172341668870"
"2015/09/10","1962.11","27.91","1.44","1918.42","1962.11","1915.44","460344735","5498232155919","1227341573244193"
"2015/09/09","1934.20","55.52","2.96","1903.28","1934.20","1902.93","516171300","5303536241560","1210916527690024"
"2015/09/08","1878.68","-4.54","-0.24","1889.14","1894.56","1868.48","391891121","4759166289015","1176912599662295"
"2015/09/07","1883.22","-2.82","-0.15","1883.36","1895.99","1870.59","288156910","3785321542274","1179516488099812"
"2015/09/04","1886.04","-29.49","-1.54","1921.81","1923.06","1879.94","361089908","4688499063888","1180704915661438"
"2015/09/03","1915.53","0.31","0.02","1929.78","1931.19","1911.17","297283001","4624097354978","1198605654464064"
"2015/09/02","1915.22","0.99","0.05","1886.14","1920.62","1883.50","342022073","5014263927355","1196968638242768"
"2015/09/01","1914.23","-27.26","-1.40","1934.44","1939.67","1914.22","324479175","4831116174697","1196137314528818"
"2015/08/31","1941.49","3.82","0.20","1934.12","1941.49","1925.52","350942748","6024472441695","1212680898198117"
"2015/08/28","1937.67","29.67","1.56","1932.39","1938.61","1927.39","446751490","6519469135162","1209654493951690"
"2015/08/27","1908.00","13.91","0.73","1912.42","1920.39","1898.98","482660722","6719363060846","1191319288986123"
"2015/08/26","1894.09","47.46","2.57","1843.70","1895.45","1835.58","453386671","6849270653942","1182380355517503"
"2015/08/25","1846.63","16.82","0.92","1840.94","1864.30","1806.79","451586809","6679761286279","1153956825119095"
"2015/08/24","1829.81","-46.26","-2.47","1860.03","1872.86","1800.75","415178028","6235256290221","1143177407063863"
"2015/08/21","1876.07","-38.48","-2.01","1862.79","1886.49","1856.91","512313935","6834430323792","1172659637854897"
"2015/08/20","1914.55","-24.83","-1.28","1929.43","1933.79","1912.55","397527184","5157649044381","1196321598620969"
"2015/08/19","1939.38","-16.88","-0.86","1954.56","1959.51","1915.91","506786390","7253388447413","1211657714456537"
"2015/08/18","1956.26","-12.26","-0.62","1977.61","1979.33","1954.35","472766450","5607258273766","1221559995771221"
"2015/08/17","1968.52","-14.94","-0.75","1991.05","1991.05","1968.44","561574333","4622504448873","1228555722087299"
"2015/08/13","1983.46","7.99","0.40","1975.47","1990.70","1966.02","376591142","5178550670942","1239674653530378"
"2015/08/12","1975.47","-11.18","-0.56","1980.04","1989.10","1948.91","524252158","6860221501616","1235286893362072"
"2015/08/11","1986.65","-16.52","-0.82","2020.15","2021.81","1986.46","366407563","5080634835921","1242034736434902"
"2015/08/10","2003.17","-7.06","-0.35","2008.44","2008.55","1993.96","308327430","4491920660106","1252313277017340"
"2015/08/07","2010.23","-3.06","-0.15","2009.39","2012.90","2001.13","334578022","4744990401183","1256006486190118"
"2015/08/06","2013.29","-16.47","-0.81","2037.26","2038.41","2011.60","340506915","5884336758138","1257563011329394"
"2015/08/05","2029.76","1.77","0.09","2027.22","2035.25","2022.98","319211701","5064870699619","1268581538686746"
"2015/08/04","2027.99","19.50","0.97","2007.75","2027.99","2007.66","388790230","5020051216274","1267664208231721"
"2015/08/03","2008.49","-21.67","-1.07","2026.25","2026.25","2005.21","358746099","5118527666738","1255710752152150"
"2015/07/31","2030.16","11.13","0.55","2026.98","2030.16","2004.70","448192358","6285953247689","1268862612347019"
"2015/07/30","2019.03","-18.59","-0.91","2040.24","2044.93","2019.03","509318328","6809942047637","1262118198553229"
"2015/07/29","2037.62","-1.48","-0.07","2053.62","2055.95","2037.62","520572631","6702194163514","1272961245942549"
"2015/07/28","2039.10","0.29","0.01","2026.33","2045.55","2015.91","498527059","6616941918038","1273289346176526"
"2015/07/27","2038.81","-7.15","-0.35","2034.82","2048.15","2032.44","543243315","6377311249084","1273665527206012"
"2015/07/24","2045.96","-19.11","-0.93","2060.66","2060.66","2040.30","611868674","6152505149489","1277379658224696"
"2015/07/23","2065.07","0.34","0.02","2068.93","2069.20","2053.52","739793406","6236606047210","1289026391753157"
"2015/07/22","2064.73","-18.89","-0.91","2071.06","2075.94","2059.45","1160824439","6842551830871","1288606919243958"
"2015/07/21","2083.62","10.31","0.50","2082.18","2088.24","2069.21","727407158","6566886836313","1299896412019696"
"2015/07/20","2073.31","-3.48","-0.17","2077.09","2081.43","2068.19","870679775","6032626720561","1293193522914076"
"2015/07/17","2076.79","-11.10","-0.53","2101.22","2101.22","2068.36","819227101","8471374396024","1295334484962435"
"2015/07/16","2087.89","14.98","0.72","2073.29","2088.33","2071.02","697930275","7511196817249","1300883329868413"
"2015/07/15","2072.91","13.68","0.66","2068.38","2079.90","2060.66","619128845","7571105742971","1291539233043799"
"2015/07/14","2059.23","-2.29","-0.11","2070.44","2070.44","2052.21","503078408","6807343177148","1282991293845199"
"2015/07/13","2061.52","30.35","1.49","2033.25","2063.28","2030.21","426286840","6234781842386","1284730942483842"
"2015/07/10","2031.17","3.36","0.17","2036.89","2037.84","2024.76","381307042","6694045432071","1266003543459040"
"2015/07/09","2027.81","11.60","0.58","2000.19","2027.81","1983.78","408457741","7076332081004","1263596381373872"
"2015/07/08","2016.21","-24.08","-1.18","2045.88","2046.33","2010.83","453118140","7561889921719","1256567111353536"
"2015/07/07","2040.29","-13.64","-0.66","2067.04","2067.93","2028.98","502809432","8282446305802","1270619128599974"
"2015/07/06","2053.93","-50.48","-2.40","2076.06","2089.86","2052.23","474042585","6359279925737","1279274182914977"
"2015/07/03","2104.41","-2.92","-0.14","2107.51","2109.68","2094.02","419549382","5993989350906","1310771038998091"
"2015/07/02","2107.33","9.44","0.45","2107.11","2110.81","2098.76","565339252","7123089916865","1313180646062577"
"2015/07/01","2097.89","23.69","1.14","2077.27","2100.34","2072.54","471565645","5887524160763","1307385643027333"
"2015/06/30","2074.20","13.71","0.67","2054.83","2075.02","2049.44","392413434","5653578122024","1293129966850163"
"2015/06/29","2060.49","-29.77","-1.42","2056.44","2068.85","2054.33","503807191","6207217715949","1284489135781569"
"2015/06/26","2090.26","5.20","0.25","2083.40","2097.01","2080.79","492773950","6345469260892","1301822077413128"
"2015/06/25","2085.06","-0.47","-0.02","2077.84","2088.16","2073.95","575912162","5935775249866","1298501593739517"
"2015/06/24","2085.53","4.33","0.21","2086.69","2087.68","2076.78","400753883","5340099376618","1299458967101405"
"2015/06/23","2081.20","26.04","1.27","2071.30","2086.09","2066.21","329799360","5293353590326","1296185989432855"
"2015/06/22","2055.16","8.20","0.40","2059.60","2068.07","2050.30","266962408","4320380617291","1279769868193575"
"2015/06/19","2046.96","5.08","0.25","2056.54","2057.71","2044.71","400329169","5649938776092","1274578489407864"
"2015/06/18","2041.88","7.02","0.34","2046.19","2052.00","2036.78","390973079","5324238545137","1271691513256519"
"2015/06/17","2034.86","6.14","0.30","2035.48","2037.12","2021.50","354723042","5112641599118","1267459896462489"
"2015/06/16","2028.72","-13.60","-0.67","2045.01","2045.77","2008.46","381408240","6360420404603","1262980144964734"
"2015/06/15","2042.32","-9.85","-0.48","2041.07","2049.68","2033.72","313945971","4968901572722","1271122016035518"
"2015/06/12","2052.17","-4.44","-0.22","2068.45","2074.78","2044.87","388258314","6152211188736","1277287527559828"
"2015/06/11","2056.61","5.29","0.26","2065.07","2065.07","2051.10","457020464","7628902975206","1279618526440088"
"2015/06/10","2051.32","-12.71","-0.62","2079.13","2080.03","2049.13","427360832","6260203458082","1276549989479107"
"2015/06/09","2064.03","-1.16","-0.06","2063.40","2073.75","2057.21","421880883","5606086223287","1284380957209831"
"2015/06/08","2065.19","-2.91","-0.14","2068.51","2068.51","2056.50","393563525","5600602301830","1285935551229127"
"2015/06/05","2068.10","-4.76","-0.23","2062.22","2075.02","2060.91","394291177","6196818875189","1288676221844483"
"2015/06/04","2072.86","9.70","0.47","2070.49","2082.60","2062.75","400364059","7425341525158","1291801429516197"
"2015/06/03","2063.16","-15.48","-0.74","2078.51","2087.95","2059.34","541167130","6612353530743","1285026880613146"
"2015/06/02","2078.64","-23.73","-1.13","2102.62","2107.17","2076.16","520056417","7029219836441","1294288903892061"
"2015/06/01","2102.37","-12.43","-0.59","2110.12","2110.88","2086.00","426927886","5897427920597","1310109641343931"
"2015/05/29","2114.80","3.91","0.19","2109.38","2123.39","2106.70","456143022","7898247505102","1318606946667136"
"2015/05/28","2110.89","3.39","0.16","2117.77","2123.52","2110.89","416116281","6847486051556","1315524158363564"
"2015/05/27","2107.50","-36.00","-1.68","2133.49","2134.95","2103.64","439029110","8038776317202","1313307991429535"
"2015/05/26","2143.50","-2.60","-0.12","2146.47","2148.70","2130.30","381383127","6664711359293","1335922314173477"
"2015/05/22","2146.10","23.29","1.10","2131.11","2146.10","2126.88","444585044","6084899443714","1336758600341419"
"2015/05/21","2122.81","-16.73","-0.78","2139.68","2140.60","2121.49","398146371","5683597036021","1322590770839568"
"2015/05/20","2139.54","18.69","0.88","2128.01","2140.24","2125.49","452114015","6080979345666","1332753717958273"
"2015/05/19","2120.85","7.13","0.34","2114.29","2126.89","2107.62","418479823","5758116845888","1320658615325082"
"2015/05/18","2113.72","7.22","0.34","2108.15","2113.72","2099.48","445154782","5853343045851","1316383345807749"
"2015/05/15","2106.50","-13.83","-0.65","2132.53","2134.36","2104.77","491705783","6152414263960","1311860888019422"
"2015/05/14","2120.33","6.17","0.29","2115.59","2121.68","2111.72","430832521","5117207576431","1320368108013751"
"2015/05/13","2114.16","17.39","0.83","2100.10","2115.36","2100.08","377032411","5001953673601","1315899886908711"
"2015/05/12","2096.77","-0.61","-0.03","2100.63","2101.72","2088.64","391923923","5016008823700","1305255568426483"
"2015/05/11","2097.38","11.86","0.57","2106.12","2110.79","2097.38","329704163","5040356069785","1307246123781395"
"2015/05/08","2085.52","-5.48","-0.26","2090.19","2094.06","2082.72","309504509","4760652211331","1300179697943373"
"2015/05/07","2091.00","-13.58","-0.65","2098.48","2099.44","2067.99","423246477","5464314434888","1304188946650612"
"2015/05/06","2104.58","-27.65","-1.30","2122.03","2123.22","2095.60","428091856","5673932964745","1313221989006331"
"2015/05/04","2132.23","5.06","0.24","2134.51","2139.30","2128.72","355620462","4729117153568","1330971659921738"
"2015/04/30","2127.17","-15.46","-0.72","2134.94","2136.90","2121.29","509129560","6171206998953","1327284545074234"
"2015/04/29","2142.63","-5.04","-0.23","2155.01","2156.24","2126.36","458065357","6700508056435","1336120380800887"
"2015/04/28","2147.67","-9.87","-0.46","2162.50","2164.52","2144.85","415054692","6144217092309","1339024328339628"
"2015/04/27","2157.54","-2.26","-0.10","2169.14","2169.14","2152.09","392339325","6196420098747","1345398326567569"
"2015/04/24","2159.80","-13.61","-0.63","2181.24","2189.54","2154.27","508419959","8265327220271","1346807972667732"
"2015/04/23","2173.41","29.52","1.38","2156.94","2174.72","2139.33","521587377","8225130770155","1356487315471592"
"2015/04/22","2143.89","-0.90","-0.04","2146.59","2161.23","2125.88","769386774","8537488466314","1338086371854575"
"2015/04/21","2144.79","-1.92","-0.09","2153.42","2153.84","2140.12","561780929","6925598637662","1338614031095834"
"2015/04/20","2146.71","3.21","0.15","2126.55","2146.73","2126.55","509037063","7095217095092","1340100490139476"
"2015/04/17","2143.50","3.60","0.17","2142.72","2144.76","2134.10","464626759","6344547293364","1338322786246389"
"2015/04/16","2139.90","19.94","0.94","2134.14","2139.90","2125.54","476419677","7320104352655","1335363965731449"
"2015/04/15","2119.96","8.24","0.39","2114.56","2122.72","2110.25","451397408","7378687166477","1322955333118001"
"2015/04/14","2111.72","12.80","0.61","2101.76","2111.73","2095.97","648846288","8051715360762","1318448528043136"
"2015/04/13","2098.92","11.16","0.53","2094.10","2099.97","2088.82","561806435","7020312581359","1310679791597642"
"2015/04/10","2087.76","28.89","1.40","2066.32","2089.09","2065.39","658383030","6414643138667","1303644134911788"
"2015/04/09","2058.87","-0.39","-0.02","2060.30","2064.46","2054.17","529861613","6045590807251","1285499571160411"
"2015/04/08","2059.26","12.23","0.60","2048.75","2060.19","2046.09","552684442","6518067861794","1286164640086366"
"2015/04/07","2047.03","0.60","0.03","2059.05","2059.09","2043.79","436232501","4861154190654","1278076420299136"
"2015/04/06","2046.43","1.01","0.05","2049.87","2055.45","2043.26","460493037","4769017585579","1276962028548385"
"2015/04/03","2045.42","16.35","0.81","2035.83","2045.94","2031.27","498635770","4527545857289","1275569667993307"
"2015/04/02","2029.07","0.62","0.03","2036.90","2040.45","2028.22","655863559","6006832327505","1265451082241678"
"2015/04/01","2028.45","-12.58","-0.62","2035.40","2039.04","2024.64","542801259","5386245334740","1265134362720911"
"2015/03/31","2041.03","10.99","0.54","2042.31","2046.90","2032.24","555933160","5367292429963","1272317323155594"
"2015/03/30","2030.04","10.24","0.51","2026.60","2033.27","2018.12","439556013","4465390088653","1264850793280540"
"2015/03/27","2019.80","-2.76","-0.14","2026.75","2027.25","2016.88","448964151","5110738872310","1258779522028088"
"2015/03/26","2022.56","-20.25","-0.99","2027.20","2036.70","2019.51","342260695","5154957074274","1260042046128836"
"2015/03/25","2042.81","1.44","0.07","2043.16","2046.97","2038.14","423409005","5109071344966","1272663589873599"
"2015/03/24","2041.37","4.78","0.23","2035.08","2041.77","2028.54","328833645","4664615992026","1270912536653584"
"2015/03/23","2036.59","-0.65","-0.03","2043.22","2043.92","2032.35","314897430","4686339811831","1267982784206149"
"2015/03/20","2037.24","-0.65","-0.03","2037.13","2040.00","2027.81","351731963","5195223309507","1268219950391119"
"2015/03/19","2037.89","9.44","0.47","2047.13","2047.13","2031.07","468284483","5799016805094","1269130013899241"
"2015/03/18","2028.45","-1.46","-0.07","2032.19","2036.13","2026.72","362009191","5388525500302","1263191047716336"
"2015/03/17","2029.91","42.58","2.14","1998.26","2029.91","1997.27","356554081","5386342846572","1263927338498204"
"2015/03/16","1987.33","1.54","0.08","1985.59","1991.79","1982.26","319163451","4646945862542","1237802459194681"
"2015/03/13","1985.79","15.20","0.77","1987.17","1991.87","1982.96","326706990","4350272946969","1237140385447508"
"2015/03/12","1970.59","-10.24","-0.52","1979.22","1988.77","1970.59","384041348","6400259901581","1227699040347255"
"2015/03/11","1980.83","-3.94","-0.20","1971.04","1984.60","1969.13","399532371","5887013742983","1233596861155212"
"2015/03/10","1984.77","-8.05","-0.40","2000.66","2003.19","1982.22","433405347","4786369071275","1235314120732139"
"2015/03/09","1992.82","-20.12","-1.00","2004.94","2005.81","1990.87","296746564","4048388004853","1240328477834522"
"2015/03/06","2012.94","14.56","0.73","2003.97","2013.73","2003.18","393346578","4809474638374","1253062505844326"
"2015/03/05","1998.38","0.09","0.00","1996.81","2002.48","1993.92","373682547","4055523358433","1243683404222743"
"2015/03/04","1998.29","-3.09","-0.15","2001.76","2003.85","1996.50","374540393","4724947210425","1244053792986527"
"2015/03/03","2001.38","4.57","0.23","2002.50","2003.05","1995.93","444865080","5438365066463","1245663369063635"
"2015/03/02","1996.81","11.01","0.55","1996.72","1999.13","1988.33","373365592","5785659545623","1242157728037106"
"2015/02/27","1985.80","-7.28","-0.37","1992.76","1993.34","1982.50","424547615","5675034364880","1235242828772077"
"2015/02/26","1993.08","2.61","0.13","1993.27","1993.43","1983.94","385656454","5153504228177","1240227986585269"
"2015/02/25","1990.47","14.35","0.73","1988.47","1992.03","1984.53","369497728","5017453483805","1238838904090343"
"2015/02/24","1976.12","7.73","0.39","1975.65","1980.38","1972.61","309543651","4262649267884","1229471282774744"
"2015/02/23","1968.39","6.94","0.35","1974.44","1976.96","1966.77","347580512","4142517606506","1224574990423675"
"2015/02/17","1961.45","3.22","0.16","1955.77","1962.97","1952.33","304531469","3510746797368","1220463774867892"
"2015/02/16","1958.23","0.73","0.04","1960.03","1963.44","1955.39","350943514","3690780457026","1218670142296262"
"2015/02/13","1957.50","15.87","0.82","1949.32","1957.50","1946.94","351080458","4073754350247","1218291649203103"
"2015/02/12","1941.63","-4.07","-0.21","1947.21","1947.47","1932.75","334824978","4319339734614","1208275843551766"
"2015/02/11","1945.70","9.84","0.51","1942.34","1948.89","1937.95","307454280","4227731098690","1210590444634250"
"2015/02/10","1935.86","-11.14","-0.57","1949.30","1954.20","1935.86","329202601","4136831543303","1205357396769453"
"2015/02/09","1947.00","-8.52","-0.44","1949.50","1952.86","1944.79","310181541","4326855268532","1212134056071635"
"2015/02/06","1955.52","2.68","0.14","1955.13","1955.52","1945.82","309817780","5949733325016","1217108795928624"
"2015/02/05","1952.84","-9.95","-0.51","1961.15","1962.15","1945.42","395652632","4334613060841","1215349284250174"
"2015/02/04","1962.79","10.83","0.55","1963.37","1970.27","1961.57","348031690","5028816194545","1221801023139966"
"2015/02/03","1951.96","-0.72","-0.04","1960.11","1960.35","1940.74","369978001","4659075633441","1214680336875978"
"2015/02/02","1952.68","3.42","0.18","1947.91","1956.10","1944.58","364831076","4375859596630","1215563731284373"
"2015/01/30","1949.26","-1.76","-0.09","1964.13","1964.13","1948.60","441477396","5889622668584","1213492316281283"
"2015/01/29","1951.02","-10.56","-0.54","1950.83","1960.12","1946.20","391034336","5334660272414","1214462589846659"
"2015/01/28","1961.58","9.18","0.47","1946.71","1963.53","1943.59","400930138","5333256703971","1220210451968232"
"2015/01/27","1952.40","16.72","0.86","1941.90","1952.41","1940.72","466961646","4619118032365","1214526539655912"
"2015/01/26","1935.68","-0.41","-0.02","1928.26","1936.40","1924.14","330607269","3969674031378","1204518130966001"
"2015/01/23","1936.09","15.27","0.79","1945.36","1945.36","1930.65","367702095","4644549119677","1205486405795509"
"2015/01/22","1920.82","-0.41","-0.02","1926.01","1932.50","1916.56","343131882","4597898277192","1196156121301283"
"2015/01/21","1921.23","2.92","0.15","1917.33","1921.88","1909.86","300843462","4401215658750","1196688635118483"
"2015/01/20","1918.31","15.69","0.82","1908.62","1918.85","1907.97","280894727","3636919325032","1193690149088690"
"2015/01/19","1902.62","14.49","0.77","1902.81","1912.42","1900.26","281120191","3583090624600","1183896613276131"
"2015/01/16","1888.13","-26.01","-1.36","1907.07","1907.07","1885.62","298732512","4008277004745","1174782571533797"
"2015/01/15","1914.14","0.48","0.03","1914.06","1919.69","1908.60","266544133","3892782100182","1191087314660732"
"2015/01/14","1913.66","-3.48","-0.18","1919.31","1925.68","1913.51","297516791","4526792916681","1190978917344393"
"2015/01/13","1917.14","-3.81","-0.20","1915.03","1920.77","1910.27","338989454","4873083685257","1193106587319141"
"2015/01/12","1920.95","-3.75","-0.19","1918.18","1924.66","1917.88","311915082","3581795659019","1195196342333487"
"2015/01/09","1924.70","20.05","1.05","1919.80","1929.10","1915.85","308780510","4406668500725","1197321953848482"
"2015/01/08","1904.65","20.82","1.11","1895.85","1907.23","1891.77","262207104","4395567023635","1185170312393668"
"2015/01/07","1883.83","1.38","0.07","1878.90","1887.60","1876.27","280509954","3762677011518","1171990821193613"
"2015/01/06","1882.45","-33.30","-1.74","1895.48","1900.02","1877.38","303687925","4755440391286","1171167156909625"
"2015/01/05","1915.75","-10.69","-0.55","1921.96","1921.96","1903.37","313442610","4700135929435","1191526455202872"
"2015/01/02","1926.44","10.85","0.57","1914.24","1929.15","1909.67","258775885","3696028799879","1198010247681352"
"2014/12/30","1915.59","-12.27","-0.64","1934.51","1937.55","1910.78","256436661","3695016109806","1192252867277006"
"2014/12/29","1927.86","-20.30","-1.04","1937.27","1941.33","1927.83","265809223","3436899277735","1199530879524223"
"2014/12/26","1948.16","1.55","0.08","1947.60","1954.77","1944.22","297006157","3406229663906","1212496532273760"
"2014/12/24","1946.61","7.59","0.39","1940.76","1947.35","1936.74","283866002","3040951801735","1211672361411538"
"2014/12/23","1939.02","-4.10","-0.21","1942.12","1944.75","1936.75","300797271","3699646407764","1206722355229188"
