일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,상장시가총액
"2023/07/25","2636.46","7.93","0.30","2643.35","2646.71","2621.60","723471549","19204604621912","2090016052441822"
"2023/07/24","2628.53","18.77","0.72","2608.47","2636.06","2595.21","529363268","19050421144820","2083819624716787"
"2023/07/21","2609.76","9.53","0.37","2581.06","2609.76","2570.58","501871967","12258800016184","2069758933412275"
"2023/07/20","2600.23","-8.01","-0.31","2595.38","2611.34","2589.29","372364710","9473223686191","2063004507308507"
"2023/07/19","2608.24","0.62","0.02","2622.24","2622.54","2598.52","440073850","11231685664367","2069336033687290"
"2023/07/18","2607.62","-11.38","-0.43","2624.59","2626.89","2600.67","493202186","12003817042366","2068793755872193"
"2023/07/17","2619.00","-9.30","-0.35","2617.67","2627.12","2611.55","550569962","11732182232324","2077680979796137"
"2023/07/14","2628.30","37.07","1.43","2607.47","2628.30","2603.36","569815109","14285300247019","2085155474574010"
"2023/07/13","2591.23","16.51","0.64","2589.89","2602.21","2587.75","585660777","13258009580486","2056144809692997"
"2023/07/12","2574.72","12.23","0.48","2557.61","2574.73","2554.26","696924185","13229937627765","2043134138621225"
"2023/07/11","2562.49","41.79","1.66","2538.84","2562.49","2534.48","594134894","10596470857533","2033589693802315"
"2023/07/10","2520.70","-6.01","-0.24","2528.08","2539.63","2517.67","561821159","9698695577307","2000075614664244"
"2023/07/07","2526.71","-29.58","-1.16","2547.41","2547.41","2515.07","613265045","10367353235625","2005107083038451"
"2023/07/06","2556.29","-22.71","-0.88","2574.75","2575.45","2550.67","531900313","10291029204298","2028715707609857"
"2023/07/05","2579.00","-14.31","-0.55","2593.47","2601.99","2578.66","601088685","10257664064971","2046820450881865"
"2023/07/04","2593.31","-9.16","-0.35","2604.72","2607.66","2591.86","674410584","9160795651560","2057900764652467"
"2023/07/03","2602.47","38.19","1.49","2580.89","2604.63","2580.49","618006181","8973590145582","2065043586311662"
"2023/06/30","2564.28","14.26","0.56","2558.43","2571.03","2541.72","510933786","8209120592849","2035090950255639"
"2023/06/29","2550.02","-14.17","-0.55","2564.02","2577.69","2550.02","604508630","8824942470147","2024884368206493"
"2023/06/28","2564.19","-17.20","-0.67","2590.52","2590.52","2559.46","488767961","8814328693756","2036006512301901"
"2023/06/27","2581.39","-0.81","-0.03","2581.02","2582.00","2568.52","538509244","8592191725938","2049390122781709"
"2023/06/26","2582.20","12.10","0.47","2568.65","2585.31","2562.03","481750510","8437663307773","2050227831614436"
"2023/06/23","2570.10","-23.60","-0.91","2599.04","2600.81","2568.07","528307350","8548516965675","2039950788327825"
"2023/06/22","2593.70","11.07","0.43","2575.65","2597.76","2575.65","613221379","8937920367446","2058310973700555"
"2023/06/21","2582.63","-22.28","-0.86","2599.19","2600.97","2579.52","659798470","10654263369764","2049490170676983"
"2023/06/20","2604.91","-4.59","-0.18","2602.83","2610.03","2596.82","722540797","10880371631739","2066709392982495"
"2023/06/19","2609.50","-16.29","-0.62","2618.06","2619.44","2600.49","719549044","11096633448246","2069459013219873"
"2023/06/16","2625.79","17.25","0.66","2623.57","2625.79","2612.21","673673049","12620601901546","2083070962834297"
"2023/06/15","2608.54","-10.54","-0.40","2629.24","2634.22","2602.52","582437342","11513806869991","2068930296159040"
"2023/06/14","2619.08","-18.87","-0.72","2640.81","2642.86","2614.25","654404452","13100475117196","2077106421774783"
"2023/06/13","2637.95","8.60","0.33","2644.43","2645.62","2633.52","694320536","11153307465910","2092104300796508"
"2023/06/12","2629.35","-11.81","-0.45","2647.49","2650.45","2623.43","557056391","9365137234910","2082259638214132"
"2023/06/09","2641.16","30.31","1.16","2624.15","2644.70","2618.45","583219035","11128065460568","2091571202657558"
"2023/06/08","2610.85","-4.75","-0.18","2609.21","2612.39","2595.33","581325177","11473710023538","2067265951520122"
"2023/06/07","2615.60","0.19","0.01","2623.46","2629.92","2613.68","537616723","10152915448875","2070757365300596"
"2023/06/05","2615.41","14.05","0.54","2617.43","2618.62","2608.01","545879707","8566306664573","2070761231989574"
"2023/06/02","2601.36","32.19","1.25","2586.27","2601.38","2583.88","569619542","9383534584159","2059938045733047"
"2023/06/01","2569.17","-7.95","-0.31","2572.56","2580.15","2565.00","675233437","9168501896122","2034185276404731"
"2023/05/31","2577.12","-8.40","-0.32","2586.03","2596.31","2575.98","686186797","15135110642978","2039961429934852"
"2023/05/30","2585.52","26.71","1.04","2582.41","2586.22","2574.82","641646565","11066254182072","2048101558653343"
"2023/05/26","2558.81","4.12","0.16","2561.94","2567.50","2553.79","634759104","9401899255628","2027393063603788"
"2023/05/25","2554.69","-12.76","-0.50","2570.64","2575.05","2551.49","917553486","9416538885100","2022841850227514"
"2023/05/24","2567.45","-0.10","0.00","2557.11","2572.21","2555.04","1072440018","7900596208889","2032739545215493"
"2023/05/23","2567.55","10.47","0.41","2565.80","2577.32","2561.10","576045359","7443352810396","2033435645642930"
"2023/05/22","2557.08","19.29","0.76","2540.03","2564.09","2533.50","593619969","8214575194453","2025540376904414"
"2023/05/19","2537.79","22.39","0.89","2530.83","2538.31","2524.89","570097445","9199949186896","2010735982943882"
"2023/05/18","2515.40","20.74","0.83","2511.09","2515.40","2500.01","572764581","7782864340886","1992171060284570"
"2023/05/17","2494.66","14.42","0.58","2479.65","2498.37","2475.02","564411579","7218305741975","1975030171147455"
"2023/05/16","2480.24","0.89","0.04","2494.40","2498.54","2474.90","628743773","8086955877418","1963631010474389"
"2023/05/15","2479.35","3.93","0.16","2469.80","2479.35","2455.99","484564791","6920284584591","1962067053701407"
"2023/05/12","2475.42","-15.58","-0.63","2487.35","2487.35","2472.45","798229990","8589238141803","1959471273376324"
"2023/05/11","2491.00","-5.51","-0.22","2505.57","2513.82","2490.08","648134386","9002406636659","1971727644861109"
"2023/05/10","2496.51","-13.55","-0.54","2505.96","2510.13","2488.42","635635038","8906696780352","1976264332781152"
"2023/05/09","2510.06","-3.15","-0.13","2512.34","2514.81","2495.63","751646926","9351366513394","1986578323550486"
"2023/05/08","2513.21","12.27","0.49","2518.53","2525.84","2511.13","655536077","9213044478015","1989045053273087"
"2023/05/04","2500.94","-0.46","-0.02","2494.82","2502.14","2486.09","810178245","10020006022499","1978572080421787"
"2023/05/03","2501.40","-22.99","-0.91","2510.19","2514.37","2497.83","889609358","9865860702590","1979410344840207"
"2023/05/02","2524.39","22.86","0.91","2504.01","2524.42","2503.21","701398536","9942386589950","1997496492608915"
"2023/04/28","2501.53","5.72","0.23","2511.79","2517.13","2489.58","777535095","14024831081451","1979839469128982"
"2023/04/27","2495.81","10.98","0.44","2484.31","2499.01","2465.83","733499935","11142114587400","1974101089770741"
"2023/04/26","2484.83","-4.19","-0.17","2489.49","2498.56","2481.38","1089215527","12397513675358","1964553908314712"
"2023/04/25","2489.02","-34.48","-1.37","2531.35","2531.35","2472.33","886421798","13681150419767","1967147727128900"
"2023/04/24","2523.50","-20.90","-0.82","2538.36","2541.89","2518.73","927191299","11589467033126","1996621732458125"
"2023/04/21","2544.40","-18.71","-0.73","2556.70","2559.44","2532.32","970397971","12614672834698","2012374091597670"
"2023/04/20","2563.11","-11.97","-0.46","2566.06","2573.94","2552.06","951423099","12415524184621","2026470351235575"
"2023/04/19","2575.08","3.99","0.16","2570.06","2582.11","2568.46","956994366","12750865238015","2036483235961877"
"2023/04/18","2571.09","-4.82","-0.19","2582.23","2582.23","2557.19","896932434","14106396003998","2032968741986688"
"2023/04/17","2575.91","4.42","0.17","2570.30","2577.08","2561.14","775752420","12793677906915","2036226925706043"
"2023/04/14","2571.49","9.83","0.38","2580.10","2581.74","2560.53","892445555","13088200741018","2032335488318426"
"2023/04/13","2561.66","11.02","0.43","2534.71","2561.66","2531.07","841719152","11996436001118","2024512511224487"
"2023/04/12","2550.64","2.78","0.11","2546.36","2561.37","2536.23","900749506","14426258754523","2016495718468033"
"2023/04/11","2547.86","35.78","1.42","2523.33","2550.97","2514.42","768175552","14050594716001","2014288065974223"
"2023/04/10","2512.08","21.67","0.87","2491.68","2519.99","2490.17","717648069","13539855326610","1986876446769953"
"2023/04/07","2490.41","31.18","1.27","2478.64","2493.06","2473.89","586992797","11250171223896","1969009466863069"
"2023/04/06","2459.23","-35.98","-1.44","2488.00","2488.00","2458.50","751378076","11332652707404","1943849428822129"
"2023/04/05","2495.21","14.70","0.59","2482.61","2497.61","2478.67","632719928","9811876730903","1972182473615841"
"2023/04/04","2480.51","8.17","0.33","2475.87","2489.71","2472.79","832555311","13496867045151","1960644519068079"
"2023/04/03","2472.34","-4.52","-0.18","2485.81","2485.81","2467.59","811723687","11300345587698","1954443677108913"
"2023/03/31","2476.86","23.70","0.97","2459.94","2481.24","2456.54","722612208","12903370005323","1957926358388616"
"2023/03/30","2453.16","9.24","0.38","2452.97","2462.70","2439.43","629052032","10846639791891","1937575538312041"
"2023/03/29","2443.92","8.98","0.37","2432.63","2443.95","2428.61","497218499","8829888945168","1930378482206591"
"2023/03/28","2434.94","25.72","1.07","2418.69","2434.94","2415.34","524016141","8812617627205","1923151536114985"
"2023/03/27","2409.22","-5.74","-0.24","2423.94","2423.94","2395.97","472847242","8534649614320","1902810299354672"
"2023/03/24","2414.96","-9.52","-0.39","2421.27","2423.76","2399.49","470659232","9248183928115","1907314609899919"
"2023/03/23","2424.48","7.52","0.31","2398.27","2424.48","2397.91","567703733","10367436910717","1914529715835900"
"2023/03/22","2416.96","28.61","1.20","2411.25","2417.47","2402.78","501412159","7890323068701","1908726634719028"
"2023/03/21","2388.35","9.15","0.38","2396.54","2399.52","2383.17","355194640","7269040131335","1886502691939232"
"2023/03/20","2379.20","-16.49","-0.69","2391.87","2405.99","2378.70","346033948","6072911062048","1879711532221878"
"2023/03/17","2395.69","17.78","0.75","2403.70","2405.35","2382.80","364175642","8617060403941","1893380948607249"
"2023/03/16","2377.91","-1.81","-0.08","2357.98","2382.79","2346.11","320194084","7865786658708","1878507613036092"
"2023/03/15","2379.72","30.75","1.31","2380.09","2395.36","2370.77","443751262","7591756283752","1880140744498524"
"2023/03/14","2348.97","-61.63","-2.56","2390.36","2390.78","2348.19","485075534","7794604350782","1856250945275278"
"2023/03/13","2410.60","16.01","0.67","2400.45","2413.24","2369.79","380739619","7702302033185","1904640758031550"
"2023/03/10","2394.59","-24.50","-1.01","2389.82","2400.87","2383.19","413411029","7875520120082","1892450859293944"
"2023/03/09","2419.09","-12.82","-0.53","2440.79","2444.20","2416.25","476374647","10357638632974","1911583468201648"
"2023/03/08","2431.91","-31.44","-1.28","2435.58","2442.61","2426.52","438358914","9967055495184","1922025068502531"
"2023/03/07","2463.35","0.73","0.03","2457.04","2475.73","2455.65","450481378","10732465515437","1945941991553062"
"2023/03/06","2462.62","30.55","1.26","2452.46","2464.45","2441.07","418813757","9781226495947","1945884266663628"
"2023/03/03","2432.07","4.22","0.17","2438.73","2442.10","2423.08","371881849","7845380172919","1921472037049278"
"2023/03/02","2427.85","15.00","0.62","2414.61","2440.59","2411.85","428342155","9660273967406","1918505110373529"
"2023/02/28","2412.85","10.21","0.42","2417.58","2431.67","2407.29","529789810","9274200246571","1906496015272827"
"2023/02/27","2402.64","-20.97","-0.87","2405.42","2405.56","2383.76","357218105","6598229950675","1898711780871791"
"2023/02/24","2423.61","-15.48","-0.63","2442.49","2452.97","2421.47","369900381","6991100390024","1915633306309893"
"2023/02/23","2439.09","21.41","0.89","2430.01","2449.62","2422.62","400991556","7451976722535","1928501536241600"
"2023/02/22","2417.68","-41.28","-1.68","2430.87","2435.98","2416.16","427481883","8386250227119","1911701229124747"
"2023/02/21","2458.96","3.84","0.16","2457.51","2466.07","2446.00","494660925","7333623297130","1943888913979410"
"2023/02/20","2455.12","3.91","0.16","2453.25","2463.17","2430.27","390012511","7535474328847","1944743466978690"
"2023/02/17","2451.21","-24.27","-0.98","2447.66","2471.51","2445.74","514047410","8364504360476","1941744158386502"
"2023/02/16","2475.48","47.58","1.96","2444.06","2475.99","2442.07","388027117","9170362763358","1961021978369659"
"2023/02/15","2427.90","-37.74","-1.53","2473.09","2473.44","2424.16","387066656","8758717823542","1923761984206842"
"2023/02/14","2465.64","12.94","0.53","2471.33","2480.34","2459.83","349432106","6738873534337","1953249936043947"
"2023/02/13","2452.70","-17.03","-0.69","2461.96","2462.58","2440.86","486398581","7371040643718","1942812751685929"
"2023/02/10","2469.73","-11.79","-0.48","2470.65","2473.80","2454.74","662365593","8402618515942","1954699936947872"
"2023/02/09","2481.52","-2.12","-0.09","2470.66","2487.14","2466.61","610694361","8986377129166","1963858470722852"
"2023/02/08","2483.64","31.93","1.30","2469.42","2487.35","2465.96","415677405","8001678048694","1965482079981468"
"2023/02/07","2451.71","13.52","0.55","2440.14","2456.17","2432.40","451159027","7594010675216","1939610902822855"
"2023/02/06","2438.19","-42.21","-1.70","2461.82","2469.42","2438.04","566819415","7671311282395","1929318577658651"
"2023/02/03","2480.40","11.52","0.47","2466.54","2485.08","2460.21","496860518","8027060871807","1963172031301669"
"2023/02/02","2468.88","19.08","0.78","2481.94","2486.20","2454.60","693116445","9121677725259","1953996214062839"
"2023/02/01","2449.80","24.72","1.02","2446.03","2453.29","2433.37","666296326","8596020942471","1938780673481178"
"2023/01/31","2425.08","-25.39","-1.04","2449.92","2457.48","2423.37","617195639","10394784014909","1918934214743307"
"2023/01/30","2450.47","-33.55","-1.35","2484.64","2491.13","2446.59","475410252","9220413382464","1940151030295828"
"2023/01/27","2484.02","15.37","0.62","2474.52","2497.40","2464.53","509288123","9092446576759","1966558578500389"
"2023/01/26","2468.65","40.08","1.65","2436.18","2468.65","2426.40","486831888","8206398683439","1953918425527295"
"2023/01/25","2428.57","33.31","1.39","2426.58","2432.71","2421.51","550087246","6665406114846","1922275331006549"
"2023/01/20","2395.26","14.92","0.63","2380.00","2395.97","2372.57","302506895","5025541430084","1895790658564122"
"2023/01/19","2380.34","12.02","0.51","2354.56","2380.34","2354.56","370098909","5448179058653","1882551676807929"
"2023/01/18","2368.32","-11.07","-0.47","2380.36","2383.00","2356.84","537392995","5498577136647","1872694001860234"
"2023/01/17","2379.39","-20.47","-0.85","2400.92","2404.00","2374.65","536811108","6314017773643","1881433258560147"
"2023/01/16","2399.86","13.77","0.58","2390.06","2410.22","2387.61","517762227","6532806968677","1897375181962087"
"2023/01/13","2386.09","20.99","0.89","2377.34","2397.01","2375.78","862230157","6976741116461","1886570606528872"
"2023/01/12","2365.10","5.57","0.24","2376.72","2377.80","2358.33","580433350","7837776879492","1870238983001541"
"2023/01/11","2359.53","8.22","0.35","2364.05","2369.66","2350.36","369010952","6297145034283","1865737441088174"
"2023/01/10","2351.31","1.12","0.05","2348.04","2370.18","2344.18","359914195","6702908456279","1859599298527137"
"2023/01/09","2350.19","60.22","2.63","2315.87","2351.06","2312.56","342095527","7028980630776","1858632832938702"
"2023/01/06","2289.97","25.32","1.12","2253.40","2300.62","2253.27","398606581","6764112169245","1811418923114710"
"2023/01/05","2264.65","8.67","0.38","2268.20","2281.39","2252.97","430977022","7521178466245","1791816776272757"
"2023/01/04","2255.98","37.30","1.68","2205.98","2260.06","2198.82","412841149","6487597995523","1783808765569816"
"2023/01/03","2218.68","-6.99","-0.31","2230.98","2230.98","2180.67","410245325","6149082624890","1753771077018843"
"2023/01/02","2225.67","-10.73","-0.48","2249.95","2259.88","2222.37","346344799","5200137586818","1759241799519040"
"2022/12/29","2236.40","-44.05","-1.93","2265.73","2272.67","2236.38","361194425","6036542050335","1767235220931085"
"2022/12/28","2280.45","-52.34","-2.24","2296.45","2296.45","2276.90","405893520","7566892910919","1801877942940295"
"2022/12/27","2332.79","15.65","0.68","2327.52","2335.99","2321.48","448498792","7126994120167","1844141209320557"
"2022/12/26","2317.14","3.45","0.15","2312.54","2321.92","2304.20","427844636","5205750204132","1831727639591539"
"2022/12/23","2313.69","-43.04","-1.83","2325.86","2333.08","2311.90","366988585","5935798139102","1829395536163727"
"2022/12/22","2356.73","27.78","1.19","2340.00","2356.73","2335.75","553052921","9460858960619","1863411614401840"
"2022/12/21","2328.95","-4.34","-0.19","2346.39","2347.00","2325.78","329724466","5102489702486","1840550908652687"
"2022/12/20","2333.29","-18.88","-0.80","2344.73","2353.86","2324.66","358771039","5335838130528","1844296008436715"
