일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,상장시가총액
"2016/12/15","2036.65","-0.22","-0.01","2022.14","2040.62","2021.76","300190154","3290968961174","1313287750924789"
"2016/12/14","2036.87","0.89","0.04","2043.07","2044.42","2031.18","384033170","3392827719393","1313641229802418"
"2016/12/13","2035.98","8.74","0.43","2026.39","2035.99","2023.61","383364096","4220712033868","1310751170725661"
"2016/12/12","2027.24","2.55","0.13","2031.95","2031.95","2020.97","289804177","3691816658919","1305031707285811"
"2016/12/09","2024.69","-6.38","-0.31","2024.52","2026.83","2019.79","225657112","3813856266845","1304217186574015"
"2016/12/08","2031.07","39.18","1.97","2008.31","2031.07","2007.57","239428963","4956345636248","1307883233413825"
"2016/12/07","1991.89","2.03","0.10","1995.69","1997.62","1987.26","204410324","3659555787763","1283622932070196"
"2016/12/06","1989.86","26.50","1.35","1976.51","1993.47","1976.51","214649268","3794720643806","1282306754765236"
"2016/12/05","1963.36","-7.25","-0.37","1965.71","1971.24","1960.65","237190407","3071609683373","1264882579159031"
"2016/12/02","1970.61","-13.14","-0.66","1980.14","1981.64","1966.42","243181425","3727862575237","1269074668671890"
"2016/12/01","1983.75","0.27","0.01","1987.48","1989.08","1979.67","217875980","4061246653709","1277144302390734"
"2016/11/30","1983.48","5.09","0.26","1980.38","1988.44","1977.09","233085815","5558990040335","1277304960713608"
"2016/11/29","1978.39","0.26","0.01","1977.10","1982.53","1972.31","214565725","4413543952409","1272851861658909"
"2016/11/28","1978.13","3.67","0.19","1976.58","1983.43","1966.78","213578991","3085101889132","1273002694335900"
"2016/11/25","1974.46","3.20","0.16","1972.60","1978.45","1969.09","201938438","2914479033319","1268948459955797"
"2016/11/24","1971.26","-16.69","-0.84","1985.11","1988.96","1968.50","235443508","3547734245993","1267210569322040"
"2016/11/23","1987.95","4.48","0.23","1987.64","1996.65","1981.22","308200114","4690250049466","1277393596733722"
"2016/11/22","1983.47","17.42","0.89","1976.07","1986.82","1974.05","231368221","3941979812836","1276043793299511"
"2016/11/21","1966.05","-8.53","-0.43","1971.03","1976.23","1962.42","223512969","3501442573888","1264620460183923"
"2016/11/18","1974.58","-5.97","-0.30","1983.07","1983.26","1968.13","306956555","4742246911662","1269989910390091"
"2016/11/17","1980.55","0.90","0.05","1976.21","1983.87","1968.80","272172464","3539361536443","1270111146117996"
"2016/11/16","1979.65","12.12","0.62","1980.82","1985.67","1976.63","306499957","4655273918274","1269224972450912"
"2016/11/15","1967.53","-6.87","-0.35","1977.33","1978.94","1967.21","375663410","5095586489659","1261206252214031"
"2016/11/14","1974.40","-10.03","-0.51","1982.93","1988.65","1974.27","352116839","5099798436703","1265674765055294"
"2016/11/11","1984.43","-18.17","-0.91","1988.87","1994.05","1982.15","386856326","6718928137921","1272531403108191"
"2016/11/10","2002.60","44.22","2.26","1989.85","2002.60","1983.26","433884828","7012811348271","1284724724165557"
"2016/11/09","1958.38","-45.00","-2.25","2008.08","2015.23","1931.07","709043324","7431309809072","1247481566460502"
"2016/11/08","2003.38","5.80","0.29","2009.56","2010.17","1994.33","239579235","3238824114374","1276013949795538"
"2016/11/07","1997.58","15.56","0.79","1997.58","2001.74","1992.14","210333532","3131548319118","1272373470431619"
"2016/11/04","1982.02","-1.78","-0.09","1983.87","1985.29","1976.57","227776380","3112409193762","1262607501641418"
"2016/11/03","1983.80","4.86","0.25","1974.93","1988.82","1973.58","272728479","3780779236254","1263454854565548"
"2016/11/02","1978.94","-28.45","-1.42","1995.41","1997.46","1976.34","333529567","4404094007629","1260996820910166"
"2016/11/01","2007.39","-0.80","-0.04","2003.41","2010.51","1990.45","321774656","4462621756795","1278978192597210"
"2016/10/31","2008.19","-11.23","-0.56","2011.29","2016.01","2005.95","400664891","4365768629685","1279754772934807"
"2016/10/28","2019.42","-4.70","-0.23","2021.97","2026.85","2015.72","270531449","4245553583026","1286551478543043"
"2016/10/27","2024.12","10.23","0.51","2018.24","2026.33","2015.66","298690815","4901198724278","1288971635220029"
"2016/10/26","2013.89","-23.28","-1.14","2030.37","2030.37","2002.29","392402408","4750668678009","1282232415290066"
"2016/10/25","2037.17","-10.57","-0.52","2042.29","2042.65","2031.25","299101627","4966044656193","1296930773317920"
"2016/10/24","2047.74","14.74","0.73","2037.19","2047.74","2036.77","252041161","3588032600592","1303635038709919"
"2016/10/21","2033.00","-7.60","-0.37","2039.40","2040.40","2029.79","260354659","3489846278457","1294145302917819"
"2016/10/20","2040.60","-0.34","-0.02","2044.12","2048.25","2036.54","276001083","3954964278326","1299023980161766"
"2016/10/19","2040.94","0.51","0.02","2036.18","2050.51","2035.90","321940533","4097667100978","1298795666277696"
"2016/10/18","2040.43","12.82","0.63","2027.81","2040.72","2026.47","305931454","3906403897120","1297652128141729"
"2016/10/17","2027.61","4.95","0.24","2028.93","2033.56","2011.81","333402399","3750746186620","1289531338120003"
"2016/10/14","2022.66","7.22","0.36","2021.66","2028.76","2021.11","458904162","4189365561074","1286279150905462"
"2016/10/13","2015.44","-18.29","-0.90","2033.99","2035.93","2014.89","440255958","4507630449134","1281839996639888"
"2016/10/12","2033.73","1.80","0.09","2022.97","2037.02","2022.39","297373137","4832127236066","1293160803641247"
"2016/10/11","2031.93","-24.89","-1.21","2053.29","2060.78","2030.51","343215988","5340941471093","1291827779971093"
"2016/10/10","2056.82","3.02","0.15","2047.19","2058.73","2039.99","314895972","4666619143706","1309006187247656"
"2016/10/07","2053.80","-11.50","-0.56","2065.95","2067.49","2051.60","422446765","5403372850156","1309944963478097"
"2016/10/06","2065.30","12.30","0.60","2069.30","2070.43","2055.83","337709490","5358434663351","1317306737695415"
"2016/10/05","2053.00","-1.86","-0.09","2043.37","2056.01","2036.87","292345153","4329764065434","1308641459480053"
"2016/10/04","2054.86","11.23","0.55","2056.94","2059.25","2050.46","318854293","5019206208039","1309647620162197"
"2016/09/30","2043.63","-25.09","-1.21","2054.25","2056.33","2042.77","326386670","5739237973641","1301803836991218"
"2016/09/29","2068.72","15.66","0.76","2063.74","2072.09","2063.74","416168745","4543938995464","1318000053239014"
"2016/09/28","2053.06","-9.76","-0.47","2062.57","2062.98","2051.68","546450267","4045607123172","1307468512836509"
"2016/09/27","2062.82","15.71","0.77","2037.32","2064.89","2031.13","664040876","4712693412396","1313691310546471"
"2016/09/26","2047.11","-6.96","-0.34","2052.76","2060.71","2042.70","359615723","3691390234782","1304055998374814"
"2016/09/23","2054.07","4.37","0.21","2053.22","2057.35","2048.96","494112627","4536562655525","1308797963159832"
"2016/09/22","2049.70","13.71","0.67","2050.31","2060.26","2048.80","447589318","4259943037222","1307437444492960"
"2016/09/21","2035.99","10.28","0.51","2022.81","2035.99","2021.78","525096670","4132886816962","1298121408632373"
"2016/09/20","2025.71","9.93","0.49","2014.50","2026.56","2010.25","362345199","4186376609890","1291619684661584"
"2016/09/19","2015.78","16.42","0.82","1997.43","2019.45","1997.10","434438089","4961594731263","1284707656655351"
"2016/09/13","1999.36","7.88","0.40","2011.93","2013.03","1997.58","437424783","5146692596505","1273899302334215"
"2016/09/12","1991.48","-46.39","-2.28","2003.67","2011.04","1991.47","422882284","4815792027203","1267336204181235"
"2016/09/09","2037.87","-25.86","-1.25","2048.94","2049.30","2029.46","392682811","4373805765313","1298073356671366"
"2016/09/08","2063.73","1.85","0.09","2064.96","2070.66","2053.20","656653295","5643674679101","1315372675780331"
"2016/09/07","2061.88","-4.65","-0.23","2068.81","2073.89","2061.88","687157464","5053397177080","1313591171073267"
"2016/09/06","2066.53","6.45","0.31","2058.21","2067.77","2057.26","462549650","4096682366599","1317208171653176"
"2016/09/05","2060.08","21.77","1.07","2049.19","2061.00","2047.49","572966888","4127936026210","1312321591477520"
"2016/09/02","2038.31","5.59","0.28","2033.92","2039.18","2030.17","342631217","3937152194068","1298805435403183"
"2016/09/01","2032.72","-1.93","-0.09","2022.96","2032.72","2016.47","300506201","4373706285911","1294938067501490"
"2016/08/31","2034.65","-5.09","-0.25","2038.58","2041.17","2027.24","400952866","5485909182279","1296942351420588"
"2016/08/30","2039.74","7.39","0.36","2038.60","2049.99","2036.76","378563676","3817975140261","1300619796979674"
"2016/08/29","2032.35","-5.15","-0.25","2028.64","2034.63","2024.93","316969469","3843485706601","1295847422741292"
"2016/08/26","2037.50","-5.42","-0.27","2036.74","2039.91","2027.68","288184504","4011867429189","1298673905235490"
"2016/08/25","2042.92","-0.84","-0.04","2041.58","2046.00","2035.01","277432061","4198774379843","1302439448382656"
"2016/08/24","2043.76","-6.17","-0.30","2050.82","2052.74","2039.53","285183141","4144213440289","1303342576504596"
"2016/08/23","2049.93","7.77","0.38","2044.27","2051.43","2041.86","360414309","4470552649701","1307730330947052"
"2016/08/22","2042.16","-14.08","-0.68","2054.37","2054.71","2040.51","343502610","4101258441801","1302637823032528"
"2016/08/19","2056.24","0.77","0.04","2057.90","2059.30","2049.52","392318827","5005350422546","1311350304855587"
"2016/08/18","2055.47","11.72","0.57","2048.15","2056.09","2041.90","353080513","4764864417776","1310197227124320"
"2016/08/17","2043.75","-4.01","-0.20","2045.37","2048.29","2032.53","391714664","4406925034824","1301963104960498"
"2016/08/16","2047.76","-2.71","-0.13","2056.00","2063.09","2047.73","374872934","4503851152910","1304494575968067"
"2016/08/12","2050.47","1.67","0.08","2053.82","2060.84","2046.15","376489324","4667631549057","1305975256940125"
"2016/08/11","2048.80","4.16","0.20","2042.64","2048.80","2035.25","346081981","4490356205016","1304638116644244"
"2016/08/10","2044.64","0.86","0.04","2043.03","2049.36","2039.86","331091949","4638219743902","1302129885276921"
"2016/08/09","2043.78","12.66","0.62","2033.52","2046.03","2032.18","436716865","4172627716184","1301778453666222"
"2016/08/08","2031.12","13.18","0.65","2025.55","2031.14","2018.81","270484643","4169817146363","1293946097728349"
"2016/08/05","2017.94","17.91","0.90","2006.23","2018.16","2004.37","289293255","4168007760811","1285888530139679"
"2016/08/04","2000.03","5.24","0.26","2006.08","2006.48","1994.73","326514048","3648387644828","1273523592214019"
"2016/08/03","1994.79","-24.24","-1.20","2008.68","2008.68","1993.00","485853020","4387076567210","1269643958453579"
"2016/08/02","2019.03","-10.58","-0.52","2023.55","2026.10","2017.59","409940345","4314085815513","1284954078694719"
"2016/08/01","2029.61","13.42","0.67","2024.71","2031.58","2024.57","369588196","4822082371267","1291814814294956"
"2016/07/29","2016.19","-4.91","-0.24","2023.24","2028.99","2016.19","366385252","5028662210135","1283158113811986"
"2016/07/28","2021.10","-3.95","-0.20","2029.07","2029.38","2014.36","350881461","4343065144400","1287721676586123"
"2016/07/27","2025.05","-2.29","-0.11","2027.07","2030.69","2021.15","411661058","4493918022445","1289921314039684"
"2016/07/26","2027.34","15.02","0.75","2009.40","2027.34","2008.25","338607160","4072566218005","1291738100791866"
"2016/07/25","2012.32","1.98","0.10","2014.74","2020.69","2006.63","350230724","4053086564278","1281905615556579"
"2016/07/22","2010.34","-1.88","-0.09","2005.37","2014.44","2002.66","320954045","3866947697533","1280788528877836"
"2016/07/21","2012.22","-3.24","-0.16","2019.36","2020.55","2007.59","391049117","3921399661415","1282299381908063"
"2016/07/20","2015.46","-1.43","-0.07","2013.40","2015.47","2003.87","316335589","3541334296307","1284410623826391"
"2016/07/19","2016.89","-4.22","-0.21","2022.80","2023.22","2010.27","380797883","3766201195280","1285044647659450"
"2016/07/18","2021.11","3.85","0.19","2018.22","2022.11","2012.30","380091529","3569171374172","1287818134648376"
"2016/07/15","2017.26","8.49","0.42","2015.37","2022.34","2011.10","477808132","4640271877303","1285347839174708"
"2016/07/14","2008.77","3.22","0.16","2004.12","2009.67","1997.94","340227271","4318864088671","1276284573087017"
"2016/07/13","2005.55","14.32","0.72","2007.65","2013.60","1995.84","357643072","4743547543296","1273883223302966"
"2016/07/12","1991.23","2.69","0.14","1991.13","1998.03","1986.45","432650368","4485332767600","1263991200000173"
"2016/07/11","1988.54","25.44","1.30","1979.36","1990.95","1977.81","337763696","4384854023254","1262792040320358"
"2016/07/08","1963.10","-10.98","-0.56","1972.28","1979.75","1956.91","356526592","4315295452195","1245831577055614"
"2016/07/07","1974.08","20.96","1.07","1963.30","1976.49","1959.83","378755142","3936372445940","1252748245214441"
"2016/07/06","1953.12","-36.73","-1.85","1980.11","1982.80","1944.33","457438790","4764743807356","1239376225063882"
"2016/07/05","1989.85","-5.45","-0.27","1995.69","1996.77","1985.94","405487044","3951492434584","1263270454206767"
"2016/07/04","1995.30","7.98","0.40","1989.44","1997.37","1985.11","468611377","4150962808551","1266629650904530"
"2016/07/01","1987.32","16.97","0.86","1977.36","1993.98","1975.89","448128426","4325444164154","1261236963863310"
"2016/06/30","1970.35","13.99","0.72","1971.54","1972.81","1959.28","349862539","5326567212348","1250198141816260"
"2016/06/29","1956.36","20.14","1.04","1946.31","1966.21","1941.90","451186065","4865379934699","1240335078955904"
"2016/06/28","1936.22","9.37","0.49","1907.71","1937.99","1907.49","373459498","4452632371103","1227810137092931"
"2016/06/27","1926.85","1.61","0.08","1901.85","1926.87","1900.83","394266221","5175625706035","1222271045645702"
"2016/06/24","1925.24","-61.47","-3.09","2001.55","2001.55","1892.75","750546035","8724510462271","1221280861915368"
"2016/06/23","1986.71","-5.87","-0.29","1989.42","1990.71","1980.14","455389704","4220797540743","1259087310303523"
"2016/06/22","1992.58","9.88","0.50","1981.78","1994.76","1979.37","407434879","4136231784197","1263208699984906"
"2016/06/21","1982.70","1.58","0.08","1977.80","1983.87","1971.99","557437223","4514571223638","1256919868733404"
"2016/06/20","1981.12","27.72","1.42","1974.43","1984.07","1969.56","391345388","4045044257527","1255559309195996"
"2016/06/17","1953.40","1.41","0.07","1966.23","1970.54","1949.60","485269121","4488888055101","1238327356370601"
"2016/06/16","1951.99","-16.84","-0.86","1971.53","1974.01","1944.80","438794483","4452385690780","1237245629956857"
"2016/06/15","1968.83","-3.20","-0.16","1972.00","1975.87","1960.97","376769046","4694853745540","1247663847952065"
"2016/06/14","1972.03","-7.03","-0.36","1976.80","1982.32","1965.34","439936556","5009885082598","1249481895255852"
"2016/06/13","1979.06","-38.57","-1.91","2001.03","2001.79","1976.69","443001846","4679938063559","1253317433719157"
"2016/06/10","2017.63","-6.54","-0.32","2022.77","2022.77","2014.15","404303014","4777125445819","1278075773664021"
"2016/06/09","2024.17","-2.91","-0.14","2028.02","2035.27","2012.14","599680949","7955010799684","1282125841820936"
"2016/06/08","2027.08","15.45","0.77","2013.72","2027.09","2008.59","497934899","5845815406532","1283948012910549"
"2016/06/07","2011.63","25.79","1.30","1993.08","2011.67","1992.77","481348413","5541394777207","1274446268204230"
"2016/06/03","1985.84","0.73","0.04","1991.58","1991.58","1979.66","540858684","5497341357317","1258220250300847"
"2016/06/02","1985.11","2.39","0.12","1983.86","1988.00","1978.82","474228118","5400504687342","1257911512069683"
"2016/06/01","1982.72","-0.68","-0.03","1976.87","1986.76","1975.82","502290353","5383974511224","1255999301581078"
"2016/05/31","1983.40","16.27","0.83","1962.47","1984.18","1958.16","657045149","8612420660594","1255356335024149"
"2016/05/30","1967.13","-2.04","-0.10","1969.72","1970.54","1955.49","550502964","4664445073988","1244653363307536"
"2016/05/27","1969.17","12.11","0.62","1962.33","1971.27","1959.75","523531306","4911231808142","1246219400437271"
"2016/05/26","1957.06","-3.45","-0.18","1965.81","1967.45","1955.97","558263788","5103802593884","1238082335533148"
"2016/05/25","1960.51","22.83","1.18","1953.63","1964.91","1951.17","656874388","5456224466344","1240305865251554"
"2016/05/24","1937.68","-17.57","-0.90","1951.18","1951.39","1937.67","517076048","5005498884571","1224978780143328"
"2016/05/23","1955.25","7.58","0.39","1954.26","1956.77","1940.44","399513569","4062458893161","1235645260397495"
"2016/05/20","1947.67","0.89","0.05","1943.84","1951.50","1940.36","388051509","4455609096833","1230691699936373"
"2016/05/19","1946.78","-9.95","-0.51","1953.91","1954.29","1942.48","505920463","5307636163925","1230162313882655"
"2016/05/18","1956.73","-11.33","-0.58","1962.78","1964.34","1945.56","696273023","6697755329393","1236578880078571"
"2016/05/17","1968.06","0.15","0.01","1973.86","1975.10","1962.57","597582740","5521943998291","1243839735742740"
"2016/05/16","1967.91","0.92","0.05","1961.91","1970.53","1961.32","526717562","4872477750640","1242835129201749"
"2016/05/13","1966.99","-10.50","-0.53","1979.97","1980.45","1962.77","509123382","4545160416777","1242517729680468"
"2016/05/12","1977.49","-2.61","-0.13","1973.28","1981.49","1970.54","462882302","4144195715973","1249546728588837"
"2016/05/11","1980.10","-2.40","-0.12","1989.17","1989.17","1970.48","398532080","4451794657743","1251635368795648"
"2016/05/10","1982.50","14.69","0.75","1965.86","1982.50","1964.90","369085333","4857462732357","1252479086613549"
"2016/05/09","1967.81","-8.90","-0.45","1974.52","1976.14","1962.92","342189305","5303038110246","1243495066506640"
"2016/05/04","1976.71","-9.70","-0.49","1978.24","1982.38","1969.22","352695753","5056070457734","1248353738248806"
"2016/05/03","1986.41","8.26","0.42","1988.34","1989.41","1979.66","310492461","3813503132328","1253911676338246"
"2016/05/02","1978.15","-16.00","-0.80","1991.84","1991.84","1977.03","328194622","3879203851954","1248655660097396"
"2016/04/29","1994.15","-6.78","-0.34","1998.68","1999.34","1983.30","401063099","5334757783008","1261953135802951"
"2016/04/28","2000.93","-14.47","-0.72","2020.83","2022.99","1998.60","341142741","5460706639665","1266323306660220"
"2016/04/27","2015.40","-4.23","-0.21","2019.31","2019.86","2012.75","412802942","5398188945130","1276057089060295"
"2016/04/26","2019.63","5.08","0.25","2013.26","2021.59","2011.85","509281529","5281100935205","1278883150341555"
"2016/04/25","2014.55","-0.94","-0.05","2016.05","2016.65","2007.18","397674805","4423939876083","1276352743526255"
"2016/04/22","2015.49","-6.61","-0.33","2014.93","2017.90","2010.94","480470623","4215697452686","1276836007598250"
"2016/04/21","2022.10","16.27","0.81","2014.60","2022.10","2009.45","392096133","4783030271309","1280902761136806"
"2016/04/20","2005.83","-5.53","-0.27","2017.05","2023.77","2005.82","423964187","4653338544592","1270781209736183"
"2016/04/19","2011.36","2.26","0.11","2015.10","2020.29","2007.68","401236483","4465586077190","1274155090710912"
"2016/04/18","2009.10","-5.61","-0.28","2001.35","2009.55","1998.49","339248261","4304947269928","1273435355454824"
"2016/04/15","2014.71","-1.22","-0.06","2013.38","2016.95","2008.68","317709671","4523020125867","1276212676495883"
"2016/04/14","2015.93","34.61","1.75","2004.15","2016.03","2000.83","473519531","6406407579800","1276575529784625"
"2016/04/12","1981.32","10.95","0.56","1970.50","1981.73","1968.50","387318715","3944190157129","1255329128694698"
"2016/04/11","1970.37","-1.68","-0.09","1972.25","1973.90","1963.21","379537341","3863260531390","1248256433593948"
"2016/04/08","1972.05","-1.84","-0.09","1961.29","1972.12","1954.11","400616266","4388854028109","1249066943075189"
"2016/04/07","1973.89","2.57","0.13","1978.75","1980.43","1964.99","434061858","4631482323466","1249999632983805"
"2016/04/06","1971.32","8.58","0.44","1963.17","1975.09","1961.51","358031971","4569306591677","1248789220917916"
"2016/04/05","1962.74","-16.23","-0.82","1972.38","1973.17","1959.26","368164819","4026409908084","1243245433524959"
"2016/04/04","1978.97","5.40","0.27","1974.73","1979.03","1969.35","363317226","4262832525606","1254254153498881"
"2016/04/01","1973.57","-22.28","-1.12","1994.77","1994.77","1970.17","392258170","5156264827479","1250637257564372"
"2016/03/31","1995.85","-6.29","-0.31","2005.72","2007.43","1986.74","335073993","5203138611917","1265001895756285"
"2016/03/30","2002.14","7.23","0.36","2005.24","2009.10","1998.51","368305172","4619553987153","1269244086103975"
"2016/03/29","1994.91","12.37","0.62","1986.93","1997.33","1984.07","385453520","4044429879039","1264203667676715"
"2016/03/28","1982.54","-1.27","-0.06","1984.93","1992.46","1981.37","410468325","3406776599651","1256238511918536"
"2016/03/25","1983.81","-2.16","-0.11","1991.06","1991.06","1981.53","463422004","3806595556221","1256783616932081"
"2016/03/24","1985.97","-9.15","-0.46","1988.46","1992.76","1981.17","341173016","3822814311028","1258472321790682"
"2016/03/23","1995.12","-1.69","-0.08","1996.47","2001.67","1989.84","367551361","4019678270669","1264002062320783"
"2016/03/22","1996.81","7.05","0.35","1993.37","1997.76","1986.87","383752375","4492776419597","1265131035351657"
"2016/03/21","1989.76","-2.36","-0.12","1999.25","2003.12","1982.70","323260286","4043689835810","1260543528694120"
"2016/03/18","1992.12","4.13","0.21","1996.31","1996.31","1986.04","385847500","4776064316873","1261477235485594"
"2016/03/17","1987.99","13.09","0.66","1984.69","2000.30","1984.33","291577599","5094460796795","1258766312638569"
"2016/03/16","1974.90","4.93","0.25","1971.58","1982.08","1969.66","294460752","4124127207411","1250641744232004"
"2016/03/15","1969.97","-2.30","-0.12","1975.61","1979.46","1966.44","264582971","3813225230042","1247136108143015"
"2016/03/14","1972.27","0.86","0.04","1985.74","1985.90","1970.56","357078270","4218503169441","1248793362900332"
"2016/03/11","1971.41","2.08","0.11","1968.30","1975.87","1966.65","303418591","4207111050708","1248055841751370"
"2016/03/10","1969.33","16.38","0.84","1958.87","1976.19","1955.67","352325469","5162483354552","1246487835429229"
"2016/03/09","1952.95","6.83","0.35","1940.55","1952.95","1938.32","355392204","4280888933323","1235545055622161"
"2016/03/08","1946.12","-11.75","-0.60","1958.94","1958.94","1935.55","358684963","4893203334525","1232017082506752"
"2016/03/07","1957.87","2.24","0.11","1961.26","1963.43","1955.97","344612762","4687644257136","1239615543905190"
"2016/03/04","1955.63","-2.54","-0.13","1956.01","1958.46","1949.47","316418039","4605781173898","1238204596472047"
"2016/03/03","1958.17","10.75","0.55","1957.83","1958.17","1946.57","420984393","4981597118371","1240008234449428"
"2016/03/02","1947.42","30.76","1.60","1944.27","1949.94","1942.24","323352320","5178066903913","1232705586664682"
"2016/02/29","1916.66","-3.50","-0.18","1921.76","1927.05","1916.66","275051533","4615416715916","1213244564068747"
"2016/02/26","1920.16","1.59","0.08","1927.10","1927.80","1917.07","280216845","4644805620298","1215116614083594"
"2016/02/25","1918.57","6.04","0.32","1919.08","1928.49","1906.99","305789943","4179857320436","1213111446375711"
"2016/02/24","1912.53","-1.69","-0.09","1908.71","1918.63","1906.19","281600576","3556541803150","1209058667997935"
"2016/02/23","1914.22","-2.14","-0.11","1928.85","1929.53","1909.79","326810628","3982343862075","1210413879558984"
"2016/02/22","1916.36","0.12","0.01","1911.56","1921.14","1905.85","267858923","3486295374765","1211715539485177"
"2016/02/19","1916.24","7.40","0.39","1904.50","1916.24","1902.24","312197914","3880809514070","1211528782209107"
"2016/02/18","1908.84","24.90","1.32","1909.40","1910.12","1898.49","332576155","4785964701036","1206990296243163"
"2016/02/17","1883.94","-4.36","-0.23","1889.41","1897.37","1881.03","344628508","5188345549018","1191552736823583"
"2016/02/16","1888.30","26.10","1.40","1870.10","1892.15","1868.11","388318400","4267907515685","1193523037366343"
"2016/02/15","1862.20","26.92","1.47","1857.33","1864.62","1847.60","284595241","4500530263693","1177463738372515"
"2016/02/12","1835.28","-26.26","-1.41","1850.67","1857.12","1817.97","470499779","6338971133638","1160328509968555"
"2016/02/11","1861.54","-56.25","-2.93","1872.68","1877.77","1858.90","386428227","4770142277441","1176622962163570"
"2016/02/05","1917.79","1.53","0.08","1914.55","1921.76","1910.31","305766656","4791924023715","1212176289047185"
"2016/02/04","1916.26","25.59","1.35","1900.48","1917.09","1897.18","365805340","5253765582379","1210371423515637"
"2016/02/03","1890.67","-15.93","-0.84","1893.83","1894.72","1882.75","408594722","4815439476275","1193846682021936"
"2016/02/02","1906.60","-18.22","-0.95","1914.96","1920.02","1906.06","412273173","4639398928084","1203571835980834"
"2016/02/01","1924.82","12.76","0.67","1919.62","1926.11","1912.85","440317315","5160758129650","1215560971272562"
"2016/01/29","1912.06","5.12","0.27","1905.01","1912.07","1888.48","386555496","6483654110790","1207457689753750"
"2016/01/28","1906.94","9.07","0.48","1885.38","1907.56","1877.78","354305767","6242581212949","1207459165268457"
"2016/01/27","1897.87","26.18","1.40","1888.07","1902.03","1883.39","348905009","5065420879244","1202100437084618"
"2016/01/26","1871.69","-21.74","-1.15","1881.87","1884.13","1862.98","298824655","4470665969957","1185447563318354"
"2016/01/25","1893.43","14.00","0.74","1890.15","1901.22","1882.74","315303630","4049947776030","1199185332545262"
"2016/01/22","1879.43","38.90","2.11","1860.30","1879.43","1859.54","408460020","4399145940090","1190177921491724"
"2016/01/21","1840.53","-4.92","-0.27","1848.10","1860.02","1838.04","433741872","4792984268207","1165653993911390"
"2016/01/20","1845.45","-44.19","-2.34","1885.36","1885.36","1830.06","407298719","5339553350444","1168847405867186"
"2016/01/19","1889.64","11.19","0.60","1879.80","1889.90","1866.76","335321475","4536458921789","1196846006146812"
"2016/01/18","1878.45","-0.42","-0.02","1856.03","1882.21","1854.55","276937471","4119703541387","1188342442684103"
"2016/01/15","1878.87","-21.14","-1.11","1915.83","1918.30","1873.35","312359728","4578794363927","1188669434610932"
"2016/01/14","1900.01","-16.27","-0.85","1893.18","1900.48","1882.02","310978896","4387096198195","1202051363306798"
"2016/01/13","1916.28","25.42","1.34","1904.33","1921.00","1902.49","265221422","3943112134592","1212573969381428"
"2016/01/12","1890.86","-3.98","-0.21","1907.61","1910.59","1888.94","295135807","3917468573787","1196604296583535"
"2016/01/11","1894.84","-22.78","-1.19","1897.18","1907.43","1892.69","328768349","4509489882320","1199940483365569"
"2016/01/08","1917.62","13.29","0.70","1889.42","1918.25","1883.82","430204496","5205453870899","1213738732721558"
"2016/01/07","1904.33","-21.10","-1.10","1915.71","1926.41","1901.24","393042046","5003024735272","1205546061634302"
"2016/01/06","1925.43","-5.10","-0.26","1934.25","1934.25","1911.61","594612859","6274716917514","1219296930268774"
"2016/01/05","1930.53","11.77","0.61","1911.93","1937.57","1911.93","446548849","4197593667227","1222621740423229"
"2016/01/04","1918.76","-42.55","-2.17","1954.47","1954.52","1918.76","359018283","3966273691160","1215384387196179"
